"d1_1","d1_2","d1_3","d1_4","D2_rideshare","D2_metro_LADOT","D2_navigation","d3_1","d3_2","d3_3","D4","D5","D6","D7","d8_1","d8_2","d8_3","d8_4","vector_representation","Arch_ID","Stratum"
1,1,1,1,3,3,1,0,1,1,5,1,1,2,0,0,0,1,"D1=[1,1,1,1]; D2=[3,3,1]; D3=[0,1,1]; D4=5; D5=1; D6=1; D7=2; D8=[0,0,0,1]",1648,"D5=1_D6=1"
1,0,1,1,1,3,1,1,1,0,3,0,1,1,1,1,0,0,"D1=[1,0,1,1]; D2=[1,3,1]; D3=[1,1,0]; D4=3; D5=0; D6=1; D7=1; D8=[1,1,0,0]",1649,"D5=0_D6=1"
0,1,1,1,1,1,2,0,1,0,4,0,1,3,0,0,0,1,"D1=[0,1,1,1]; D2=[1,1,2]; D3=[0,1,0]; D4=4; D5=0; D6=1; D7=3; D8=[0,0,0,1]",1650,"D5=0_D6=1"
0,0,1,0,3,1,1,1,0,1,3,0,0,1,0,1,1,1,"D1=[0,0,1,0]; D2=[3,1,1]; D3=[1,0,1]; D4=3; D5=0; D6=0; D7=1; D8=[0,1,1,1]",1651,"D5=0_D6=0"
1,1,0,0,2,1,2,1,0,1,2,0,1,1,1,1,0,0,"D1=[1,1,0,0]; D2=[2,1,2]; D3=[1,0,1]; D4=2; D5=0; D6=1; D7=1; D8=[1,1,0,0]",1652,"D5=0_D6=1"
0,1,1,0,1,3,3,0,1,0,4,1,1,1,1,0,1,1,"D1=[0,1,1,0]; D2=[1,3,3]; D3=[0,1,0]; D4=4; D5=1; D6=1; D7=1; D8=[1,0,1,1]",1653,"D5=1_D6=1"
0,1,0,0,3,2,1,1,1,1,1,0,1,2,1,0,1,1,"D1=[0,1,0,0]; D2=[3,2,1]; D3=[1,1,1]; D4=1; D5=0; D6=1; D7=2; D8=[1,0,1,1]",1654,"D5=0_D6=1"
1,1,1,0,1,1,1,0,1,1,3,1,1,2,1,0,1,0,"D1=[1,1,1,0]; D2=[1,1,1]; D3=[0,1,1]; D4=3; D5=1; D6=1; D7=2; D8=[1,0,1,0]",1655,"D5=1_D6=1"
1,1,0,1,1,3,3,0,1,1,2,1,1,3,1,0,1,0,"D1=[1,1,0,1]; D2=[1,3,3]; D3=[0,1,1]; D4=2; D5=1; D6=1; D7=3; D8=[1,0,1,0]",1656,"D5=1_D6=1"
1,1,1,1,3,3,1,1,1,0,4,0,1,1,1,1,1,0,"D1=[1,1,1,1]; D2=[3,3,1]; D3=[1,1,0]; D4=4; D5=0; D6=1; D7=1; D8=[1,1,1,0]",1657,"D5=0_D6=1"
0,0,1,0,3,2,3,0,0,1,5,0,0,1,0,0,1,1,"D1=[0,0,1,0]; D2=[3,2,3]; D3=[0,0,1]; D4=5; D5=0; D6=0; D7=1; D8=[0,0,1,1]",1658,"D5=0_D6=0"
0,0,0,1,3,3,1,1,0,0,3,0,0,2,1,1,1,0,"D1=[0,0,0,1]; D2=[3,3,1]; D3=[1,0,0]; D4=3; D5=0; D6=0; D7=2; D8=[1,1,1,0]",1659,"D5=0_D6=0"
0,0,1,1,1,2,3,1,0,0,3,1,1,3,0,0,1,0,"D1=[0,0,1,1]; D2=[1,2,3]; D3=[1,0,0]; D4=3; D5=1; D6=1; D7=3; D8=[0,0,1,0]",1660,"D5=1_D6=1"
1,0,1,1,3,2,2,1,0,1,3,0,1,3,1,0,1,1,"D1=[1,0,1,1]; D2=[3,2,2]; D3=[1,0,1]; D4=3; D5=0; D6=1; D7=3; D8=[1,0,1,1]",1661,"D5=0_D6=1"
1,1,1,0,1,3,1,1,1,1,4,0,0,2,1,0,0,0,"D1=[1,1,1,0]; D2=[1,3,1]; D3=[1,1,1]; D4=4; D5=0; D6=0; D7=2; D8=[1,0,0,0]",1662,"D5=0_D6=0"
1,1,1,1,1,2,3,0,1,0,2,1,1,1,1,1,0,0,"D1=[1,1,1,1]; D2=[1,2,3]; D3=[0,1,0]; D4=2; D5=1; D6=1; D7=1; D8=[1,1,0,0]",1663,"D5=1_D6=1"
0,1,0,0,2,1,3,0,1,0,3,0,0,2,1,0,1,1,"D1=[0,1,0,0]; D2=[2,1,3]; D3=[0,1,0]; D4=3; D5=0; D6=0; D7=2; D8=[1,0,1,1]",1664,"D5=0_D6=0"
0,1,1,0,1,1,3,0,0,1,5,0,0,3,1,1,1,0,"D1=[0,1,1,0]; D2=[1,1,3]; D3=[0,0,1]; D4=5; D5=0; D6=0; D7=3; D8=[1,1,1,0]",1665,"D5=0_D6=0"
0,0,1,0,2,3,2,1,1,0,5,0,0,1,1,1,0,0,"D1=[0,0,1,0]; D2=[2,3,2]; D3=[1,1,0]; D4=5; D5=0; D6=0; D7=1; D8=[1,1,0,0]",1666,"D5=0_D6=0"
0,1,1,1,1,3,1,0,1,1,2,0,0,3,0,1,0,1,"D1=[0,1,1,1]; D2=[1,3,1]; D3=[0,1,1]; D4=2; D5=0; D6=0; D7=3; D8=[0,1,0,1]",1667,"D5=0_D6=0"
1,0,0,1,2,3,3,1,0,1,5,1,1,2,0,1,0,0,"D1=[1,0,0,1]; D2=[2,3,3]; D3=[1,0,1]; D4=5; D5=1; D6=1; D7=2; D8=[0,1,0,0]",1668,"D5=1_D6=1"
0,1,0,1,2,2,2,1,0,0,5,1,1,1,0,1,0,0,"D1=[0,1,0,1]; D2=[2,2,2]; D3=[1,0,0]; D4=5; D5=1; D6=1; D7=1; D8=[0,1,0,0]",1669,"D5=1_D6=1"
1,0,0,1,2,3,3,1,1,1,3,0,0,2,0,0,0,1,"D1=[1,0,0,1]; D2=[2,3,3]; D3=[1,1,1]; D4=3; D5=0; D6=0; D7=2; D8=[0,0,0,1]",1670,"D5=0_D6=0"
1,0,0,0,3,3,1,0,1,1,4,0,0,2,0,0,1,1,"D1=[1,0,0,0]; D2=[3,3,1]; D3=[0,1,1]; D4=4; D5=0; D6=0; D7=2; D8=[0,0,1,1]",1671,"D5=0_D6=0"
0,1,1,0,1,1,2,0,1,1,2,1,1,2,1,0,0,0,"D1=[0,1,1,0]; D2=[1,1,2]; D3=[0,1,1]; D4=2; D5=1; D6=1; D7=2; D8=[1,0,0,0]",1672,"D5=1_D6=1"
1,1,1,0,2,1,3,1,0,0,2,0,1,1,1,0,1,1,"D1=[1,1,1,0]; D2=[2,1,3]; D3=[1,0,0]; D4=2; D5=0; D6=1; D7=1; D8=[1,0,1,1]",1673,"D5=0_D6=1"
1,1,0,1,2,2,3,0,1,1,4,1,1,3,1,0,1,1,"D1=[1,1,0,1]; D2=[2,2,3]; D3=[0,1,1]; D4=4; D5=1; D6=1; D7=3; D8=[1,0,1,1]",1674,"D5=1_D6=1"
1,1,1,1,1,2,2,0,0,1,4,0,0,2,1,1,1,0,"D1=[1,1,1,1]; D2=[1,2,2]; D3=[0,0,1]; D4=4; D5=0; D6=0; D7=2; D8=[1,1,1,0]",1675,"D5=0_D6=0"
1,1,1,0,2,2,1,1,0,0,5,0,1,2,0,1,1,0,"D1=[1,1,1,0]; D2=[2,2,1]; D3=[1,0,0]; D4=5; D5=0; D6=1; D7=2; D8=[0,1,1,0]",1676,"D5=0_D6=1"
1,1,1,0,1,3,1,0,1,0,5,0,0,2,1,0,1,1,"D1=[1,1,1,0]; D2=[1,3,1]; D3=[0,1,0]; D4=5; D5=0; D6=0; D7=2; D8=[1,0,1,1]",1677,"D5=0_D6=0"
1,0,0,0,2,3,3,0,1,1,3,0,0,2,0,1,0,1,"D1=[1,0,0,0]; D2=[2,3,3]; D3=[0,1,1]; D4=3; D5=0; D6=0; D7=2; D8=[0,1,0,1]",1678,"D5=0_D6=0"
1,0,0,0,1,1,2,1,0,0,1,0,0,3,0,1,0,1,"D1=[1,0,0,0]; D2=[1,1,2]; D3=[1,0,0]; D4=1; D5=0; D6=0; D7=3; D8=[0,1,0,1]",1679,"D5=0_D6=0"
0,1,1,1,1,3,3,0,1,0,3,0,1,1,0,1,0,1,"D1=[0,1,1,1]; D2=[1,3,3]; D3=[0,1,0]; D4=3; D5=0; D6=1; D7=1; D8=[0,1,0,1]",1680,"D5=0_D6=1"
1,1,1,0,1,1,1,1,0,0,5,0,1,3,1,0,1,0,"D1=[1,1,1,0]; D2=[1,1,1]; D3=[1,0,0]; D4=5; D5=0; D6=1; D7=3; D8=[1,0,1,0]",1681,"D5=0_D6=1"
1,0,0,1,3,2,2,0,1,1,3,0,0,1,0,1,0,0,"D1=[1,0,0,1]; D2=[3,2,2]; D3=[0,1,1]; D4=3; D5=0; D6=0; D7=1; D8=[0,1,0,0]",1682,"D5=0_D6=0"
1,0,1,1,3,2,2,1,1,0,5,0,0,1,1,1,1,1,"D1=[1,0,1,1]; D2=[3,2,2]; D3=[1,1,0]; D4=5; D5=0; D6=0; D7=1; D8=[1,1,1,1]",1683,"D5=0_D6=0"
1,1,1,1,1,3,2,0,1,0,5,0,0,3,1,0,0,1,"D1=[1,1,1,1]; D2=[1,3,2]; D3=[0,1,0]; D4=5; D5=0; D6=0; D7=3; D8=[1,0,0,1]",1684,"D5=0_D6=0"
0,1,0,0,1,3,2,1,0,1,5,1,1,1,0,1,0,0,"D1=[0,1,0,0]; D2=[1,3,2]; D3=[1,0,1]; D4=5; D5=1; D6=1; D7=1; D8=[0,1,0,0]",1685,"D5=1_D6=1"
1,0,0,1,2,2,1,1,1,0,2,1,1,1,0,1,0,0,"D1=[1,0,0,1]; D2=[2,2,1]; D3=[1,1,0]; D4=2; D5=1; D6=1; D7=1; D8=[0,1,0,0]",1686,"D5=1_D6=1"
0,0,0,1,2,3,2,0,1,1,1,1,1,1,0,0,1,1,"D1=[0,0,0,1]; D2=[2,3,2]; D3=[0,1,1]; D4=1; D5=1; D6=1; D7=1; D8=[0,0,1,1]",1687,"D5=1_D6=1"
0,0,1,1,3,2,3,0,1,1,5,0,0,2,1,0,1,1,"D1=[0,0,1,1]; D2=[3,2,3]; D3=[0,1,1]; D4=5; D5=0; D6=0; D7=2; D8=[1,0,1,1]",1688,"D5=0_D6=0"
1,1,0,0,1,2,2,1,0,0,2,0,0,1,0,1,1,0,"D1=[1,1,0,0]; D2=[1,2,2]; D3=[1,0,0]; D4=2; D5=0; D6=0; D7=1; D8=[0,1,1,0]",1689,"D5=0_D6=0"
0,1,0,0,2,3,1,0,1,1,3,0,0,2,0,0,1,0,"D1=[0,1,0,0]; D2=[2,3,1]; D3=[0,1,1]; D4=3; D5=0; D6=0; D7=2; D8=[0,0,1,0]",1690,"D5=0_D6=0"
1,0,0,1,2,1,2,0,0,1,1,1,1,2,1,0,1,1,"D1=[1,0,0,1]; D2=[2,1,2]; D3=[0,0,1]; D4=1; D5=1; D6=1; D7=2; D8=[1,0,1,1]",1691,"D5=1_D6=1"
0,1,0,1,1,2,2,0,1,0,5,0,0,3,1,1,0,0,"D1=[0,1,0,1]; D2=[1,2,2]; D3=[0,1,0]; D4=5; D5=0; D6=0; D7=3; D8=[1,1,0,0]",1692,"D5=0_D6=0"
1,0,1,0,2,2,1,0,1,0,5,1,1,2,1,0,0,1,"D1=[1,0,1,0]; D2=[2,2,1]; D3=[0,1,0]; D4=5; D5=1; D6=1; D7=2; D8=[1,0,0,1]",1693,"D5=1_D6=1"
0,0,1,1,1,1,2,0,1,1,4,1,1,3,1,0,1,0,"D1=[0,0,1,1]; D2=[1,1,2]; D3=[0,1,1]; D4=4; D5=1; D6=1; D7=3; D8=[1,0,1,0]",1694,"D5=1_D6=1"
1,1,1,1,3,2,3,1,0,0,5,0,1,1,0,1,1,0,"D1=[1,1,1,1]; D2=[3,2,3]; D3=[1,0,0]; D4=5; D5=0; D6=1; D7=1; D8=[0,1,1,0]",1695,"D5=0_D6=1"
0,1,0,1,2,1,1,1,0,1,4,1,1,3,0,1,0,0,"D1=[0,1,0,1]; D2=[2,1,1]; D3=[1,0,1]; D4=4; D5=1; D6=1; D7=3; D8=[0,1,0,0]",1696,"D5=1_D6=1"
0,0,0,1,1,1,2,1,0,1,3,0,1,2,1,1,1,0,"D1=[0,0,0,1]; D2=[1,1,2]; D3=[1,0,1]; D4=3; D5=0; D6=1; D7=2; D8=[1,1,1,0]",1697,"D5=0_D6=1"
0,1,1,0,1,3,1,1,1,1,2,0,0,3,0,1,1,1,"D1=[0,1,1,0]; D2=[1,3,1]; D3=[1,1,1]; D4=2; D5=0; D6=0; D7=3; D8=[0,1,1,1]",1698,"D5=0_D6=0"
1,0,1,0,2,1,2,0,1,0,2,1,1,2,0,0,1,0,"D1=[1,0,1,0]; D2=[2,1,2]; D3=[0,1,0]; D4=2; D5=1; D6=1; D7=2; D8=[0,0,1,0]",1699,"D5=1_D6=1"
0,1,1,1,1,1,2,0,1,1,3,0,1,3,1,0,0,1,"D1=[0,1,1,1]; D2=[1,1,2]; D3=[0,1,1]; D4=3; D5=0; D6=1; D7=3; D8=[1,0,0,1]",1700,"D5=0_D6=1"
1,1,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,"D1=[1,1,0,0]; D2=[1,1,2]; D3=[1,1,1]; D4=1; D5=1; D6=1; D7=1; D8=[1,1,1,1]",1701,"D5=1_D6=1"
1,0,1,0,2,2,3,0,1,0,3,1,1,3,1,0,1,0,"D1=[1,0,1,0]; D2=[2,2,3]; D3=[0,1,0]; D4=3; D5=1; D6=1; D7=3; D8=[1,0,1,0]",1702,"D5=1_D6=1"
0,0,1,1,2,1,2,1,1,0,3,0,0,2,1,0,0,1,"D1=[0,0,1,1]; D2=[2,1,2]; D3=[1,1,0]; D4=3; D5=0; D6=0; D7=2; D8=[1,0,0,1]",1703,"D5=0_D6=0"
0,1,0,0,2,3,2,1,0,0,3,0,1,2,1,0,1,1,"D1=[0,1,0,0]; D2=[2,3,2]; D3=[1,0,0]; D4=3; D5=0; D6=1; D7=2; D8=[1,0,1,1]",1704,"D5=0_D6=1"
1,0,1,0,3,3,2,0,0,1,4,0,1,2,0,1,0,1,"D1=[1,0,1,0]; D2=[3,3,2]; D3=[0,0,1]; D4=4; D5=0; D6=1; D7=2; D8=[0,1,0,1]",1705,"D5=0_D6=1"
1,1,0,0,3,1,1,1,1,0,1,0,0,2,0,0,1,1,"D1=[1,1,0,0]; D2=[3,1,1]; D3=[1,1,0]; D4=1; D5=0; D6=0; D7=2; D8=[0,0,1,1]",1706,"D5=0_D6=0"
1,0,1,1,1,1,1,1,1,0,5,0,1,1,0,1,1,1,"D1=[1,0,1,1]; D2=[1,1,1]; D3=[1,1,0]; D4=5; D5=0; D6=1; D7=1; D8=[0,1,1,1]",1707,"D5=0_D6=1"
0,1,0,1,1,2,1,1,1,0,2,1,1,2,0,1,1,0,"D1=[0,1,0,1]; D2=[1,2,1]; D3=[1,1,0]; D4=2; D5=1; D6=1; D7=2; D8=[0,1,1,0]",1708,"D5=1_D6=1"
1,1,0,0,1,1,2,1,0,1,3,1,1,2,1,0,0,1,"D1=[1,1,0,0]; D2=[1,1,2]; D3=[1,0,1]; D4=3; D5=1; D6=1; D7=2; D8=[1,0,0,1]",1709,"D5=1_D6=1"
1,1,0,0,2,2,3,1,0,1,4,1,1,3,1,1,1,0,"D1=[1,1,0,0]; D2=[2,2,3]; D3=[1,0,1]; D4=4; D5=1; D6=1; D7=3; D8=[1,1,1,0]",1710,"D5=1_D6=1"
1,1,0,1,3,1,2,1,0,0,3,0,0,1,1,0,1,0,"D1=[1,1,0,1]; D2=[3,1,2]; D3=[1,0,0]; D4=3; D5=0; D6=0; D7=1; D8=[1,0,1,0]",1711,"D5=0_D6=0"
0,0,0,1,2,2,2,0,1,0,3,0,1,3,0,0,0,1,"D1=[0,0,0,1]; D2=[2,2,2]; D3=[0,1,0]; D4=3; D5=0; D6=1; D7=3; D8=[0,0,0,1]",1712,"D5=0_D6=1"
0,0,1,0,1,1,1,1,1,1,5,1,1,1,0,0,1,1,"D1=[0,0,1,0]; D2=[1,1,1]; D3=[1,1,1]; D4=5; D5=1; D6=1; D7=1; D8=[0,0,1,1]",1713,"D5=1_D6=1"
0,0,1,1,3,1,3,1,0,1,5,0,0,2,1,0,1,0,"D1=[0,0,1,1]; D2=[3,1,3]; D3=[1,0,1]; D4=5; D5=0; D6=0; D7=2; D8=[1,0,1,0]",1714,"D5=0_D6=0"
1,1,0,1,2,3,3,1,0,1,1,0,0,3,0,0,0,1,"D1=[1,1,0,1]; D2=[2,3,3]; D3=[1,0,1]; D4=1; D5=0; D6=0; D7=3; D8=[0,0,0,1]",1715,"D5=0_D6=0"
0,1,0,0,2,3,1,0,1,0,5,0,0,3,1,0,0,1,"D1=[0,1,0,0]; D2=[2,3,1]; D3=[0,1,0]; D4=5; D5=0; D6=0; D7=3; D8=[1,0,0,1]",1716,"D5=0_D6=0"
1,1,1,1,3,2,2,1,0,0,5,1,1,2,1,1,1,1,"D1=[1,1,1,1]; D2=[3,2,2]; D3=[1,0,0]; D4=5; D5=1; D6=1; D7=2; D8=[1,1,1,1]",1717,"D5=1_D6=1"
0,0,1,0,2,1,3,1,0,1,5,0,0,1,1,1,0,0,"D1=[0,0,1,0]; D2=[2,1,3]; D3=[1,0,1]; D4=5; D5=0; D6=0; D7=1; D8=[1,1,0,0]",1718,"D5=0_D6=0"
1,1,1,1,2,2,2,1,0,1,3,0,0,2,1,1,0,1,"D1=[1,1,1,1]; D2=[2,2,2]; D3=[1,0,1]; D4=3; D5=0; D6=0; D7=2; D8=[1,1,0,1]",1719,"D5=0_D6=0"
0,1,0,1,3,3,2,0,1,0,3,0,1,1,0,0,1,1,"D1=[0,1,0,1]; D2=[3,3,2]; D3=[0,1,0]; D4=3; D5=0; D6=1; D7=1; D8=[0,0,1,1]",1720,"D5=0_D6=1"
1,0,0,1,2,2,1,0,0,1,4,1,1,1,1,1,1,0,"D1=[1,0,0,1]; D2=[2,2,1]; D3=[0,0,1]; D4=4; D5=1; D6=1; D7=1; D8=[1,1,1,0]",1721,"D5=1_D6=1"
0,0,0,1,2,2,3,0,1,0,5,0,0,1,0,0,0,1,"D1=[0,0,0,1]; D2=[2,2,3]; D3=[0,1,0]; D4=5; D5=0; D6=0; D7=1; D8=[0,0,0,1]",1722,"D5=0_D6=0"
1,1,1,0,2,2,1,1,1,1,3,0,0,1,1,1,1,1,"D1=[1,1,1,0]; D2=[2,2,1]; D3=[1,1,1]; D4=3; D5=0; D6=0; D7=1; D8=[1,1,1,1]",1723,"D5=0_D6=0"
0,0,1,0,1,3,1,0,0,1,3,1,1,1,0,1,0,0,"D1=[0,0,1,0]; D2=[1,3,1]; D3=[0,0,1]; D4=3; D5=1; D6=1; D7=1; D8=[0,1,0,0]",1724,"D5=1_D6=1"
0,1,1,0,2,2,2,1,0,1,3,0,1,3,1,0,0,1,"D1=[0,1,1,0]; D2=[2,2,2]; D3=[1,0,1]; D4=3; D5=0; D6=1; D7=3; D8=[1,0,0,1]",1725,"D5=0_D6=1"
0,1,1,0,3,3,1,0,0,1,5,0,0,1,1,1,0,0,"D1=[0,1,1,0]; D2=[3,3,1]; D3=[0,0,1]; D4=5; D5=0; D6=0; D7=1; D8=[1,1,0,0]",1726,"D5=0_D6=0"
0,1,1,0,1,3,3,1,1,0,3,0,0,1,0,1,1,0,"D1=[0,1,1,0]; D2=[1,3,3]; D3=[1,1,0]; D4=3; D5=0; D6=0; D7=1; D8=[0,1,1,0]",1727,"D5=0_D6=0"
1,0,1,0,1,1,3,1,1,0,2,0,0,1,0,0,0,1,"D1=[1,0,1,0]; D2=[1,1,3]; D3=[1,1,0]; D4=2; D5=0; D6=0; D7=1; D8=[0,0,0,1]",1728,"D5=0_D6=0"
1,0,0,1,1,2,3,0,0,1,2,0,1,1,0,1,1,1,"D1=[1,0,0,1]; D2=[1,2,3]; D3=[0,0,1]; D4=2; D5=0; D6=1; D7=1; D8=[0,1,1,1]",1729,"D5=0_D6=1"
0,0,1,1,3,2,3,0,1,0,1,1,1,3,0,0,1,1,"D1=[0,0,1,1]; D2=[3,2,3]; D3=[0,1,0]; D4=1; D5=1; D6=1; D7=3; D8=[0,0,1,1]",1730,"D5=1_D6=1"
1,0,1,1,2,3,3,0,0,1,2,1,1,3,0,1,0,0,"D1=[1,0,1,1]; D2=[2,3,3]; D3=[0,0,1]; D4=2; D5=1; D6=1; D7=3; D8=[0,1,0,0]",1731,"D5=1_D6=1"
0,1,0,1,2,1,2,1,1,0,2,1,1,1,1,1,0,1,"D1=[0,1,0,1]; D2=[2,1,2]; D3=[1,1,0]; D4=2; D5=1; D6=1; D7=1; D8=[1,1,0,1]",1732,"D5=1_D6=1"
0,0,1,0,3,3,2,0,1,0,3,0,1,3,1,1,0,0,"D1=[0,0,1,0]; D2=[3,3,2]; D3=[0,1,0]; D4=3; D5=0; D6=1; D7=3; D8=[1,1,0,0]",1733,"D5=0_D6=1"
0,1,1,1,2,1,3,1,1,1,2,1,1,2,0,1,0,1,"D1=[0,1,1,1]; D2=[2,1,3]; D3=[1,1,1]; D4=2; D5=1; D6=1; D7=2; D8=[0,1,0,1]",1734,"D5=1_D6=1"
0,0,1,0,3,2,2,0,1,0,2,0,1,1,1,1,0,0,"D1=[0,0,1,0]; D2=[3,2,2]; D3=[0,1,0]; D4=2; D5=0; D6=1; D7=1; D8=[1,1,0,0]",1735,"D5=0_D6=1"
1,0,0,0,3,2,1,0,1,0,3,0,0,1,0,1,0,1,"D1=[1,0,0,0]; D2=[3,2,1]; D3=[0,1,0]; D4=3; D5=0; D6=0; D7=1; D8=[0,1,0,1]",1736,"D5=0_D6=0"
1,1,0,0,2,1,1,1,0,0,2,1,1,3,0,1,0,1,"D1=[1,1,0,0]; D2=[2,1,1]; D3=[1,0,0]; D4=2; D5=1; D6=1; D7=3; D8=[0,1,0,1]",1737,"D5=1_D6=1"
1,0,0,0,2,2,2,1,1,0,1,1,1,2,0,1,0,0,"D1=[1,0,0,0]; D2=[2,2,2]; D3=[1,1,0]; D4=1; D5=1; D6=1; D7=2; D8=[0,1,0,0]",1738,"D5=1_D6=1"
1,1,0,1,2,2,3,0,0,1,3,0,0,3,0,0,1,1,"D1=[1,1,0,1]; D2=[2,2,3]; D3=[0,0,1]; D4=3; D5=0; D6=0; D7=3; D8=[0,0,1,1]",1739,"D5=0_D6=0"
0,1,1,0,2,1,3,1,1,0,1,0,1,2,1,1,0,0,"D1=[0,1,1,0]; D2=[2,1,3]; D3=[1,1,0]; D4=1; D5=0; D6=1; D7=2; D8=[1,1,0,0]",1740,"D5=0_D6=1"
1,1,0,0,3,2,1,0,0,1,3,1,1,1,1,0,0,0,"D1=[1,1,0,0]; D2=[3,2,1]; D3=[0,0,1]; D4=3; D5=1; D6=1; D7=1; D8=[1,0,0,0]",1741,"D5=1_D6=1"
0,1,1,1,3,1,2,1,0,0,3,0,1,3,1,1,0,1,"D1=[0,1,1,1]; D2=[3,1,2]; D3=[1,0,0]; D4=3; D5=0; D6=1; D7=3; D8=[1,1,0,1]",1742,"D5=0_D6=1"
0,1,0,0,1,3,3,0,0,1,1,1,1,2,0,1,1,0,"D1=[0,1,0,0]; D2=[1,3,3]; D3=[0,0,1]; D4=1; D5=1; D6=1; D7=2; D8=[0,1,1,0]",1743,"D5=1_D6=1"
1,0,1,1,3,3,3,1,0,0,2,1,1,3,0,1,1,1,"D1=[1,0,1,1]; D2=[3,3,3]; D3=[1,0,0]; D4=2; D5=1; D6=1; D7=3; D8=[0,1,1,1]",1744,"D5=1_D6=1"
0,1,0,1,1,3,3,1,0,0,2,0,1,1,0,0,1,0,"D1=[0,1,0,1]; D2=[1,3,3]; D3=[1,0,0]; D4=2; D5=0; D6=1; D7=1; D8=[0,0,1,0]",1745,"D5=0_D6=1"
1,1,1,1,2,2,2,1,1,0,3,0,1,1,1,0,1,0,"D1=[1,1,1,1]; D2=[2,2,2]; D3=[1,1,0]; D4=3; D5=0; D6=1; D7=1; D8=[1,0,1,0]",1746,"D5=0_D6=1"
1,0,0,0,1,2,3,1,0,0,5,0,0,3,0,1,1,1,"D1=[1,0,0,0]; D2=[1,2,3]; D3=[1,0,0]; D4=5; D5=0; D6=0; D7=3; D8=[0,1,1,1]",1747,"D5=0_D6=0"
1,0,0,0,3,3,3,0,1,0,3,0,1,3,0,0,0,1,"D1=[1,0,0,0]; D2=[3,3,3]; D3=[0,1,0]; D4=3; D5=0; D6=1; D7=3; D8=[0,0,0,1]",1748,"D5=0_D6=1"
0,0,1,1,1,1,2,1,1,0,5,1,1,2,0,1,1,0,"D1=[0,0,1,1]; D2=[1,1,2]; D3=[1,1,0]; D4=5; D5=1; D6=1; D7=2; D8=[0,1,1,0]",1749,"D5=1_D6=1"
0,0,1,0,2,3,2,0,1,1,3,1,1,1,0,0,0,1,"D1=[0,0,1,0]; D2=[2,3,2]; D3=[0,1,1]; D4=3; D5=1; D6=1; D7=1; D8=[0,0,0,1]",1750,"D5=1_D6=1"
1,1,0,0,3,3,1,1,0,1,5,1,1,3,0,1,1,0,"D1=[1,1,0,0]; D2=[3,3,1]; D3=[1,0,1]; D4=5; D5=1; D6=1; D7=3; D8=[0,1,1,0]",1751,"D5=1_D6=1"
0,0,0,1,1,1,1,1,0,1,5,0,0,1,0,0,0,1,"D1=[0,0,0,1]; D2=[1,1,1]; D3=[1,0,1]; D4=5; D5=0; D6=0; D7=1; D8=[0,0,0,1]",1752,"D5=0_D6=0"
1,0,1,1,1,2,2,1,1,0,3,0,1,3,1,0,1,0,"D1=[1,0,1,1]; D2=[1,2,2]; D3=[1,1,0]; D4=3; D5=0; D6=1; D7=3; D8=[1,0,1,0]",1753,"D5=0_D6=1"
1,1,1,1,3,2,1,0,0,1,2,1,1,3,0,0,1,1,"D1=[1,1,1,1]; D2=[3,2,1]; D3=[0,0,1]; D4=2; D5=1; D6=1; D7=3; D8=[0,0,1,1]",1754,"D5=1_D6=1"
0,1,0,1,2,1,3,1,1,1,2,0,1,3,1,0,0,1,"D1=[0,1,0,1]; D2=[2,1,3]; D3=[1,1,1]; D4=2; D5=0; D6=1; D7=3; D8=[1,0,0,1]",1755,"D5=0_D6=1"
0,1,1,1,3,1,2,0,0,1,5,1,1,1,1,1,1,0,"D1=[0,1,1,1]; D2=[3,1,2]; D3=[0,0,1]; D4=5; D5=1; D6=1; D7=1; D8=[1,1,1,0]",1756,"D5=1_D6=1"
0,0,1,0,3,2,3,0,0,1,3,0,1,1,1,0,0,0,"D1=[0,0,1,0]; D2=[3,2,3]; D3=[0,0,1]; D4=3; D5=0; D6=1; D7=1; D8=[1,0,0,0]",1757,"D5=0_D6=1"
1,1,0,1,2,3,3,1,0,0,4,1,1,2,0,1,0,0,"D1=[1,1,0,1]; D2=[2,3,3]; D3=[1,0,0]; D4=4; D5=1; D6=1; D7=2; D8=[0,1,0,0]",1758,"D5=1_D6=1"
1,0,1,0,3,2,3,0,1,0,4,1,1,2,0,0,1,0,"D1=[1,0,1,0]; D2=[3,2,3]; D3=[0,1,0]; D4=4; D5=1; D6=1; D7=2; D8=[0,0,1,0]",1759,"D5=1_D6=1"
1,1,1,0,3,3,1,1,1,0,4,0,0,3,1,0,0,1,"D1=[1,1,1,0]; D2=[3,3,1]; D3=[1,1,0]; D4=4; D5=0; D6=0; D7=3; D8=[1,0,0,1]",1760,"D5=0_D6=0"
1,0,0,1,2,1,3,1,0,0,5,1,1,3,1,0,1,1,"D1=[1,0,0,1]; D2=[2,1,3]; D3=[1,0,0]; D4=5; D5=1; D6=1; D7=3; D8=[1,0,1,1]",1761,"D5=1_D6=1"
1,0,1,0,1,3,2,0,0,1,4,0,0,3,1,1,0,1,"D1=[1,0,1,0]; D2=[1,3,2]; D3=[0,0,1]; D4=4; D5=0; D6=0; D7=3; D8=[1,1,0,1]",1762,"D5=0_D6=0"
